id,title,estimatedValue,entity_id,procurement_type_id,procurement_type,entity,sector,deadline,financial_year
90062,SERVICE TO PRINT COPIES OF RESEARCH REPORT ON THE CAUSES OF PRISONERS MORTALITY IN UPS,9962032,689.0,2.0,Non-Consultancy Services,UGANDA PRISONS SERVICE,Public Administration,2023-11-02 00:00:00,2023-2024
90588,Supply of Toner Inks-Konica,6900000,674.0,1.0,Supplies,NEW VISION PRINTING & PUBLISHING,Public Administration,2023-11-02 00:00:00,2023-2024
90081,Supply generators,23734200,664.0,1.0,Supplies,INSPECTORATE OF GOVERNMENT,Accountability,2023-11-02 00:00:00,2023-2024
88057,Supply of Mild steel welding rods G10 for static plant repairs and maintenance for tank and pump installations under Reservation Scheme.,180734,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2023-11-02 00:00:00,2023-2024
90692,Fencing of Dision A Offices and Construction of Guard House at Dision A,132651305,617.0,3.0,Works,Entebbe Municipal Council,Municipal,2023-11-01 00:00:00,2023-2024
88392,Renovation of Two classroom block at Chadwick Namate Primary school,70410202,617.0,3.0,Works,Entebbe Municipal Council,Municipal,2023-11-01 00:00:00,2023-2024
88405,Tiling and renovation of maternity ward at Kigungu Health Centre III,53894992,617.0,3.0,Works,Entebbe Municipal Council,Municipal,2023-11-01 00:00:00,2023-2024
88408,"Rehabilitation of Divisin B Offices(Two Block Structures, Accounts Section and Main Block)",156018584,617.0,3.0,Works,Entebbe Municipal Council,Municipal,2023-11-01 00:00:00,2023-2024
88417,Construction of a Youth Friendly Centre  at Katabi Health Centre III,34920920,617.0,3.0,Works,Entebbe Municipal Council,Municipal,2023-11-01 00:00:00,2023-2024
88418,Paving of parkinmg yard at Katabi Health Centre III,42999600,617.0,3.0,Works,Entebbe Municipal Council,Municipal,2023-11-01 00:00:00,2023-2024
88419,Construction of a Youth Friendly Centre  at Katabi Health Centre III,34920920,617.0,3.0,Works,Entebbe Municipal Council,Municipal,2023-11-01 00:00:00,2023-2024
88686,"Raising of 187,500CTPP seedlings in Ndekye",22500000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-11-01 00:00:00,2023-2024
88436,Construction of a Youth Facility Cetre and Paving of Coumpound at Katabi Helath Cetre 111 Maternity Ward,77920520,617.0,3.0,Works,Entebbe Municipal Council,Municipal,2023-11-01 00:00:00,2023-2024
87995,Procurement of Float Level switches for SSD under reservation scheme.,11800000,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2023-11-01 00:00:00,2023-2024
88763,Supply of Electrical Torque wrench and accessories for maintenance repairs Gaba and Katosi-WPD,16520000,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2023-11-01 00:00:00,2023-2024
87997,Supply of solid state temperature sensors for SSD under reservation scheme.,12272000,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2023-11-01 00:00:00,2023-2024
88513,EIIC Workshops,33870000,386.0,2.0,Non-Consultancy Services,Makerere University Business School,Education,2023-11-01 00:00:00,2023-2024
88522,SUPPLY OF SOLID STATE TEMPERATURE SENSORS FOR SSD,1227200045,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2023-11-01 00:00:00,2023-2024
88039,Procurement of advertising agency to cordinate production and dissemination of NDA customized health programs for one month on selected TV's.,157160000,424.0,2.0,Non-Consultancy Services,National Drug Authority,Health,2023-11-01 00:00:00,2023-2024
89585,Hire of  a production firm to produce the POATE 2024 adverts,35000000,479.0,2.0,Non-Consultancy Services,Uganda Tourism Board,Tourism,2023-11-01 00:00:00,2023-2024
91399,Spot Hoeing of Forest Plantation; Mafuga,25000000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
91400,Slash weeding of  Forest Plantation;300ha in Mafuga,45000000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
91401,Slash weeding of Forest Plantation in Mafuga Plantations;172Ha in Mafua;278 in Kirima and 50Ha in Muko,75000000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
91412,Slash weeding of 150ha Kasagala CFR Katuugo plantation,22500000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
88351,"Raisng & maintenance of Commercial seedlings at NTSC; Namanve & Banda nurseries(Dec,2023)",26333000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
90915,Supply and Delivery of 3 Semi Luxuries Buses for Makerere University,1920000000,385.0,1.0,Supplies,Makerere University,Education,2023-10-31 00:00:00,2023-2024
88357,Slash Weeding of 600 Ha;Mbarara Plantations,90000000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
89639,PROCUREMENT OF ASSORTED TENTS,585318000,394.0,1.0,Supplies,Ministry of Defence,Security,2023-10-31 00:00:00,2023-2024
90923,Supply and Delivery of 3 (three) Units High roof commuter vans for the refugee law Project.,720000000,385.0,1.0,Supplies,Makerere University,Education,2023-10-31 00:00:00,2023-2024
88369,Spot hoeing in Mbarara Plantations;  250ha,25000000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
88373,Weeding by Spot hoeing; South Busoga CFR,28000000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
88374,Weeding by slashing  in South Bu soga Plantations;390Ha,58500000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
88380,"Raising & maintenance of Commercial seedlings at NTSC; Namanve & Banda nurseries(Oct-Nov,2023)",52666000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
88387,Maintenance of 20ha of Pine in Namafuna CFR by Slash Weeding – Kyoga Range,3000000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
89694,"Raising of 160,000CTPP seedlings Nandagi nursery",9600000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
88687,Spot weeding in Abera;180 Ha,18000000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
88690,Slash weeding of 200ha in Opit CFR,30000000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
88691,Slash weeding of 200ha in Opit CFR,30000000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
88692,Slash weeding of 186 ha in Abera CFR,27900000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
88693,Repair of tipper truck UAJ 369X-NTSC,9731460,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-31 00:00:00,2023-2024
90999,Printing of DEI Strategic plan,16316000,21.0,2.0,Non-Consultancy Services,Directorate of Ethics and Integrity,"Justice, Law and Order",2023-10-31 00:00:00,2023-2024
88473,"SUPPLY OF REPAIR MATERIALS FOR 300M3 HILLTOP RESERVIOR, KITGUM",25606000,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2023-10-31 00:00:00,2023-2024
89766,PROCUREMENT OF TENTS AND ASSORTED  TARPAULINS,1344000000,394.0,1.0,Supplies,Ministry of Defence,Security,2023-10-31 00:00:00,2023-2024
88508,SUPPLY OF HIGH BACK SWIVEL BLACK CHAIRS FOR IREC CONFERENCE HALL,8260000,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2023-10-31 00:00:00,2023-2024
88767,Supply of the tyres for Iveco Truck UG 1973S-Mpigi,8968000,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2023-10-31 00:00:00,2023-2024
89305,"Supply, Installation and testing of standby Generator to Livestock Experimental station (LES)",190000000,736.0,1.0,Supplies,National Animal Generic Resource Centre And Data Bank,Agriculture,2023-10-31 00:00:00,2023-2024
89066,"supply, delivery, installation and commissioning of time management attendance system for Makerere University",460000000,385.0,1.0,Supplies,Makerere University,Education,2023-10-31 00:00:00,2023-2024
91885,Individual Consultants to develop and install the National Electronic Acess & Benefit sharing (ABS) permit management systems for Uganda,40920000,698.0,4.0,Consultancy Services,UGANDA NATIONAL COUNCIL OF SCIENCE & TECHNOLOGY,ICT and National Guidance,2023-10-31 00:00:00,2023-2024
89360,Procurement of Plastic Chairs,74970000,746.0,1.0,Supplies,National Identification & Registration Authority,"Justice, Law and Order",2023-10-30 00:00:00,2023-2024
89171,Renovation works at Plot No 357 Shimanzi,5700000,476.0,3.0,Works,Uganda Property Holdings,Public Administration,2023-10-30 00:00:00,2023-2024
88714,Procurement of a Biometric access control system for UDC,10000000,684.0,1.0,Supplies,UGANDA DEVELOPMENT CORPORATION,Public Administration,2023-10-30 00:00:00,2023-2024
90514,Supply of Adhesive Underlay Blanket (Ryobi Machine),18838818,674.0,1.0,Supplies,NEW VISION PRINTING & PUBLISHING,Public Administration,2023-10-30 00:00:00,2023-2024
87955,SUPPLY OF FILTERS FOR SERVICING OF NESC AREA GENERATORS UNDER RESERVATION SCHEME,99143600,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2023-10-30 00:00:00,2023-2024
88012,PROVISION OF QUARTERLY SERVICES FOR FUMIGATION OF ENTIRE IREC PREMISES BOTH INTERNAL & EXTERNAL UNDER RESERVATION SCHEME,22420000,433.0,2.0,Non-Consultancy Services,National Water & Sewerage Corporation,Water and Environment,2023-10-30 00:00:00,2023-2024
89314,Renewal of contract for security services at MD'S Residence,14160000,476.0,2.0,Non-Consultancy Services,Uganda Property Holdings,Public Administration,2023-10-30 00:00:00,2023-2024
88052,"SUPPLY AND DELIVERY OF DESKTOP COMPUTERS, PRINTERS, UPS AND IPAD FOR AUDIT",25100000,472.0,1.0,Supplies,Uganda National Examinations Board,Education,2023-10-30 00:00:00,2023-2024
89855,Supply of three (03) 14-seater tourist boats,1050000000,481.0,1.0,Supplies,Uganda Wildlife Authority,Tourism,2023-10-30 00:00:00,2023-2024
90114,Supply and Installation of CISCO Smartnet Service and CISCO Threat Defence for the CISCO FIREPOWER 2120 NGFW Appliance for three years.,92040000,738.0,1.0,Supplies,The Microfinance Support Centre Ltd,Interest Payments,2023-10-27 00:00:00,2023-2024
88587,"Rehabilitation of the Screen house, paving and fencing off the dry yard at NaCRRI Namulonge Wakiso District under Next Generation Cassava Breeding",78000000,418.0,3.0,Works,National Agricultural Research Organization,Agriculture,2023-10-27 00:00:00,2023-2024
88857,Meals for staff at the Kiira Vehicle Plant,39600000,806.0,2.0,Non-Consultancy Services,Kiira Motors Corporation,uncategorised,2023-10-27 00:00:00,2023-2024
88618,Procurement of Screen House and Field work materials under CGS-Sugarcane and Hot Pepper  Genomics,35010000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-10-27 00:00:00,2023-2024
88365,completion of maternity ward construction at Pamaka HCIII,25655230,642.0,3.0,Works,Nebbi District Local Government,local government,2023-10-27 00:00:00,2023-2024
88621,Procurement to replace worn out Brake Systems for MV Reg No. UBB 836Y under CGS- Genomics,8000000,418.0,2.0,Non-Consultancy Services,National Agricultural Research Organization,Agriculture,2023-10-27 00:00:00,2023-2024
88366,"Construction of 2 stance VIP Latrine at Othwol Primary School,Kucwiny S/C",13500000,642.0,3.0,Works,Nebbi District Local Government,local government,2023-10-27 00:00:00,2023-2024
88368,Construction of 2 Stance VIP Latrine with urinal  at Parombo Sub-county,12918473,642.0,3.0,Works,Nebbi District Local Government,local government,2023-10-27 00:00:00,2023-2024
88375,Supply and installation of camera surveilance system at Nebbi General Hospital,2500000,642.0,1.0,Supplies,Nebbi District Local Government,local government,2023-10-27 00:00:00,2023-2024
88394,"Supply of one Motorcycle to Council,Nebbi District Local Government",18000000,642.0,1.0,Supplies,Nebbi District Local Government,local government,2023-10-27 00:00:00,2023-2024
88396,Supply of one Motorcycle to Parombo Town council,7000000,642.0,1.0,Supplies,Nebbi District Local Government,local government,2023-10-27 00:00:00,2023-2024
89164,Supply of Printed calendars and Diaries for the year 2024,14300000,476.0,2.0,Non-Consultancy Services,Uganda Property Holdings,Public Administration,2023-10-27 00:00:00,2023-2024
88704,Fabrication and installation of signpost at Nakasongola court,1157800,19.0,3.0,Works,Courts of Judicature,"Justice, Law and Order",2023-10-27 00:00:00,2023-2024
88716,Procurement of Document  Boxes for UDC,61360000,684.0,1.0,Supplies,UGANDA DEVELOPMENT CORPORATION,Public Administration,2023-10-27 00:00:00,2023-2024
87952,SUPPLY OF GUMBOOTS FOR KAMPALA WATER FIELD STAFF UNDER RESERVATION SCHEME,70000000,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2023-10-27 00:00:00,2023-2024
88748,Procurement of three (03) tablets for UDC Directors,18000000,684.0,1.0,Supplies,UGANDA DEVELOPMENT CORPORATION,Public Administration,2023-10-27 00:00:00,2023-2024
88751,Procurement of motor comprehensive insurance services for UDC vehicles No. UBN 992B,15000000,684.0,2.0,Non-Consultancy Services,UGANDA DEVELOPMENT CORPORATION,Public Administration,2023-10-27 00:00:00,2023-2024
88755,Supply of a smart Television Set for UDC,8000000,684.0,1.0,Supplies,UGANDA DEVELOPMENT CORPORATION,Public Administration,2023-10-27 00:00:00,2023-2024
88757,Procurement of assorted IT Equipment for UDC,60000000,684.0,1.0,Supplies,UGANDA DEVELOPMENT CORPORATION,Public Administration,2023-10-27 00:00:00,2023-2024
88759,Procurement of consultancy services to undertake an Impact Assessment of Mpanga Growers Tea Factory Ltd,160000000,684.0,4.0,Consultancy Services,UGANDA DEVELOPMENT CORPORATION,Public Administration,2023-10-27 00:00:00,2023-2024
88533,"Design, Supply and Delivery of Branded Items for ARMFA Exco Meeting",112277000,622.0,1.0,Supplies,Uganda Road Fund,Works and Transport,2023-10-27 00:00:00,2023-2024
90083,RENEWAL OF UHRC SOPHOS LICENSE,16000000,465.0,2.0,Non-Consultancy Services,Uganda Human Rights Commission,"Justice, Law and Order",2023-10-27 00:00:00,2023-2024
91890,"Procurement of Laptops computers for EDCTP SERCEA, ACCESS Africa and ABS Projects",43100000,698.0,1.0,Supplies,UGANDA NATIONAL COUNCIL OF SCIENCE & TECHNOLOGY,ICT and National Guidance,2023-10-27 00:00:00,2023-2024
88819,Procurement of consultancy services to conduct an impact assessment for Mpanga Growers Tea Factory,160000000,684.0,4.0,Consultancy Services,UGANDA DEVELOPMENT CORPORATION,Public Administration,2023-10-27 00:00:00,2023-2024
88821,Procurement of consultancy services to assess the Impact of Mabale Growers Tea Factory Ltd,160000000,684.0,4.0,Consultancy Services,UGANDA DEVELOPMENT CORPORATION,Public Administration,2023-10-27 00:00:00,2023-2024
88829,Supply and installation of a solar power backup system for Chief Magistrates Court Kiryandongo,66626576,19.0,3.0,Works,Courts of Judicature,"Justice, Law and Order",2023-10-27 00:00:00,2023-2024
91417,Procurement of Toner Cartridge,11151000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-26 00:00:00,2023-2024
88355,Supply of General Receipt,7500000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-10-26 00:00:00,2023-2024
88880,Construction of a lined 5 stance VIP Latrine  at Munyeganyegye PS in Nyakagyeme SC,31597686,561.0,3.0,Works,Rukungiri District Local Government,local government,2023-10-26 00:00:00,2023-2024
88881,Construction of a lined 5 stance VIP Latrine at Rwakanyegyero PS in kebisoni SC ,31780586,561.0,3.0,Works,Rukungiri District Local Government,local government,2023-10-26 00:00:00,2023-2024
88883,Construction of a lined 5 stance VIP Latrine at Bishops Kasheshe PS in buyanajSC,31597686,561.0,3.0,Works,Rukungiri District Local Government,local government,2023-10-26 00:00:00,2023-2024
88887,Construction of a lined 5 stance VIP Latrine  at Omuburama PS in BIKURUNGU-,32270286,561.0,3.0,Works,Rukungiri District Local Government,local government,2023-10-26 00:00:00,2023-2024
89914,"Banners, Print advocacy materials ,Banners,tear drops, IEC materials & fliers, print of HIV prevention messages & other branding materials",11550000,453.0,1.0,Supplies,Uganda AIDS Commission,Health,2023-10-26 00:00:00,2023-2024
